Wall time,Step,Value
1693866160.4573467,1,0.01113036833703518
1693866190.8222516,2,0.008610313758254051
1693866227.2531292,3,0.008126956410706043
1693866257.6794276,4,0.007608117535710335
1693866286.4920979,5,0.00727103790268302
1693866320.7477915,6,0.006976991426199675
1693866351.938348,7,0.00671419408172369
1693866378.2732687,8,0.006496089044958353
1693866400.6966026,9,0.006329229101538658
1693866423.147357,10,0.006169610656797886
1693866453.859474,11,0.006044665817171335
1693866479.2657437,12,0.0059293778613209724
1693866501.4739745,13,0.0058318329975008965
1693866528.697281,14,0.005740275140851736
1693866561.3878953,15,0.005662452895194292
1693866590.8668256,16,0.005590952932834625
1693866621.6227953,17,0.005525789689272642
1693866654.3294923,18,0.005470805801451206
1693866688.1925695,19,0.005422387737780809
1693866725.0430162,20,0.005380203947424889
1693866756.7532291,21,0.005342158023267984
1693866791.0954237,22,0.005310539156198502
1693866821.565216,23,0.0052811698988080025
1693866851.493979,24,0.005256358068436384
1693866884.8907301,25,0.005233907140791416
1693866919.928053,26,0.005216472316533327
1693866955.7649648,27,0.00519994180649519
1693866989.1823907,28,0.00518633471801877
1693867025.8190193,29,0.005174876656383276
1693867061.4782286,30,0.005163536872714758
