Wall time,Step,Value
1685891305.2053936,0,0.04572615027427673
1685891321.464292,1,0.039051353931427
1685891337.190631,2,0.03542066365480423
1685891352.0757282,3,0.03349931910634041
1685891368.313101,4,0.03099212422966957
1685891383.7233407,5,0.029931876808404922
1685891399.2079513,6,0.02941688895225525
1685891414.9029014,7,0.028756413608789444
1685891430.8225257,8,0.027499694377183914
1685891446.0339463,9,0.02725984714925289
1685891462.0991101,10,0.02763061784207821
1685891477.7589202,11,0.027074990794062614
1685891490.8919668,12,0.026027947664260864
1685891506.9695451,13,0.025946198031306267
1685891523.1874363,14,0.02526998706161976
1685891539.1098971,15,0.024715742096304893
1685891556.0803444,16,0.024387255311012268
1685891570.2011032,17,0.023735877126455307
1685891585.4644463,18,0.02372942492365837
1685891601.8789096,19,0.023479674011468887
1685891617.8781936,20,0.02372710220515728
1685891632.893519,21,0.02342151664197445
1685891649.6523626,22,0.022895921021699905
1685891666.2787533,23,0.023010188713669777
1685891681.898281,24,0.022426752373576164
1685891698.821957,25,0.02229670248925686
1685891716.313064,26,0.022418305277824402
1685891732.4732077,27,0.02206277847290039
1685891748.952456,28,0.02236037328839302
1685891766.315993,29,0.02242870256304741
