Wall time,Step,Value
1688927421.260992,1,0.013790717348456383
1688927445.7091827,2,0.010776657611131668
1688927469.3481417,3,0.009575944393873215
1688927489.6957338,4,0.008976784534752369
1688927513.4047968,5,0.008379056118428707
1688927532.501686,6,0.007904941216111183
1688927548.3823574,7,0.007501824758946896
1688927568.1056027,8,0.007191059645265341
1688927584.900287,9,0.006914297118782997
1688927606.5372474,10,0.006686985958367586
1688927622.9779656,11,0.006449948064982891
1688927647.6360836,12,0.006236062850803137
1688927671.541423,13,0.006089519709348679
1688927692.917829,14,0.005953372921794653
1688927718.0647142,15,0.005826229695230722
1688927738.0085876,16,0.005695442669093609
1688927767.1413674,17,0.0056120865046978
1688927787.4325378,18,0.005536995828151703
1688927813.6292825,19,0.00545349670574069
1688927834.7193036,20,0.005398128181695938
1688927864.1488113,21,0.005331465043127537
1688927884.1517634,22,0.005290493369102478
1688927911.9853816,23,0.005251933820545673
1688927933.7599802,24,0.005213243421167135
1688927959.2638228,25,0.005185163114219904
1688927981.4296901,26,0.005153521429747343
1688928004.2316463,27,0.005131301004439592
1688928030.3281407,28,0.005112841259688139
1688928048.7247362,29,0.005097097717225552
1688928071.300649,30,0.005081175360828638
