Wall time,Step,Value
1691998925.393498,1,0.00959722325205803
1691998962.822612,2,0.00807248242199421
1691999004.7285824,3,0.007478010840713978
1691999039.6452038,4,0.0068306690081954
1691999074.8720748,5,0.006444037891924381
1691999114.3080149,6,0.006181486416608095
1691999151.3886387,7,0.005894800182431936
1691999189.574873,8,0.005671079736202955
1691999230.3572268,9,0.005484032444655895
1691999269.900226,10,0.005343185737729073
1691999313.7143497,11,0.005224823486059904
1691999352.6667945,12,0.005101738963276148
1691999395.0784311,13,0.005014997441321611
1691999439.5514605,14,0.004921982064843178
1691999479.8654177,15,0.004851714242249727
1691999525.8572564,16,0.00478551397100091
1691999564.887771,17,0.004731195978820324
1691999607.983507,18,0.004678098484873772
1691999648.1444056,19,0.004636046476662159
1691999687.457524,20,0.004600871354341507
1691999726.5847898,21,0.0045662554912269115
1691999766.6492243,22,0.004537024535238743
1691999805.8371868,23,0.004512319806963205
1691999848.7391298,24,0.004493103362619877
1691999888.7613394,25,0.004474295768886805
1691999928.0288455,26,0.0044600944966077805
1691999967.8150811,27,0.004446685314178467
1692000009.1618156,28,0.004435147624462843
1692000054.6442292,29,0.0044254278764128685
1692000093.226036,30,0.004415853414684534
