Wall time,Step,Value
1687988699.2978988,1,0.029962025582790375
1687988727.5277889,2,0.01970367506146431
1687988760.768902,3,0.016995886340737343
1687988794.9102974,4,0.015426394529640675
1687988839.3171172,5,0.014572560787200928
1687988895.7214587,6,0.013847816735506058
1687988954.4373076,7,0.013375042006373405
1687989017.547959,8,0.013025267980992794
1687989079.3763835,9,0.012668108567595482
1687989139.4263496,10,0.012331800535321236
1687989202.1208334,11,0.01199136022478342
1687989261.2256558,12,0.011814751662313938
1687989325.860513,13,0.01162263285368681
1687989389.6985433,14,0.011453373357653618
1687989448.163126,15,0.011259808205068111
1687989505.6064813,16,0.011136169545352459
1687989568.1350005,17,0.011184428818523884
1687989624.6065729,18,0.011229329742491245
1687989684.1611397,19,0.01090956013649702
1687989746.0475802,20,0.010736614465713501
1687989808.01183,21,0.01059467252343893
1687989869.7671475,22,0.010470811277627945
1687989932.2562163,23,0.010374287143349648
1687989990.6317897,24,0.010311861522495747
1687990054.222745,25,0.010228699073195457
1687990114.3680987,26,0.010158414021134377
1687990175.8001378,27,0.010074958205223083
1687990239.2153528,28,0.010025951080024242
1687990301.7750218,29,0.009995480068027973
1687990361.6979053,30,0.009961815550923347
