Wall time,Step,Value
1690983440.4157238,1,0.020810384303331375
1690983507.9579313,2,0.016041165217757225
1690983574.7985017,3,0.013832283206284046
1690983609.594381,4,0.012260859832167625
1690983643.5480952,5,0.01107835303992033
1690983678.9617105,6,0.010333381593227386
1690983714.6041372,7,0.009730014018714428
1690983751.0338187,8,0.009257569909095764
1690983788.5014658,9,0.0088577251881361
1690983824.716243,10,0.008573305793106556
1690983859.5853705,11,0.008273848332464695
1690983895.5669098,12,0.00804954394698143
1690983931.1798549,13,0.00786556676030159
1690983966.223215,14,0.007674899417907
1690984005.8346276,15,0.007536980789154768
1690984041.6808038,16,0.0074158888310194016
1690984077.670261,17,0.007302701938897371
1690984112.9504516,18,0.007220330182462931
1690984150.2599204,19,0.007130674552172422
1690984188.0706286,20,0.00706506660208106
1690984221.2582576,21,0.007004981394857168
1690984257.594184,22,0.006950369570404291
1690984295.5616424,23,0.006904759909957647
1690984331.639327,24,0.006866450887173414
1690984369.2325842,25,0.006834175903350115
1690984403.7285852,26,0.006808164995163679
1690984442.1738565,27,0.006783504504710436
1690984479.5349724,28,0.006761759985238314
1690984519.4513018,29,0.006744044832885265
1690984553.393867,30,0.0067275408655405045
