Wall time,Step,Value
1688983372.2648215,1,0.02436855249106884
1688983405.5715954,2,0.017628107219934464
1688983444.738645,3,0.014312796294689178
1688983487.9896545,4,0.012828153558075428
1688983544.565211,5,0.011361779645085335
1688983606.410389,6,0.010366657748818398
1688983668.2585635,7,0.009538544341921806
1688983728.6546361,8,0.008795872330665588
1688983785.3027058,9,0.008188789710402489
1688983848.235184,10,0.0077194590121507645
1688983910.0400598,11,0.007374248933047056
1688983974.7785237,12,0.0070131695829331875
1688984040.2020345,13,0.006790421903133392
1688984103.1403,14,0.006566351745277643
1688984165.2145374,15,0.006361279636621475
1688984228.8069901,16,0.006234989035874605
1688984290.2766593,17,0.006083493120968342
1688984355.4083538,18,0.00595103157684207
1688984414.3892915,19,0.005850119981914759
1688984479.4189463,20,0.005763797089457512
1688984540.055699,21,0.005691694561392069
1688984596.4865499,22,0.0056291320361196995
1688984657.1963708,23,0.0055759372189641
1688984719.2730415,24,0.005530486814677715
1688984780.5167966,25,0.005489287432283163
1688984836.7511194,26,0.005459119565784931
1688984897.3071184,27,0.005428934469819069
1688984954.8122365,28,0.005405872594565153
1688985012.1289449,29,0.005385956261307001
1688985070.7195823,30,0.005367046222090721
