Wall time,Step,Value
1690382396.0366142,1,0.015290065668523312
1690382412.990402,2,0.01117777731269598
1690382429.0038319,3,0.009695321321487427
1690382445.0841622,4,0.008978979662060738
1690382459.8382678,5,0.00820884294807911
1690382476.9977112,6,0.0077402289025485516
1690382491.6183794,7,0.007449652533978224
1690382509.4399486,8,0.007121256552636623
1690382529.1716692,9,0.006799665279686451
1690382544.8172338,10,0.0065704453736543655
1690382560.4964166,11,0.006428794469684362
1690382573.7084715,12,0.006236707791686058
1690382586.7869887,13,0.006103225983679295
1690382600.765404,14,0.00596592528745532
1690382618.353518,15,0.005855283234268427
1690382634.5421114,16,0.005758421495556831
1690382655.278312,17,0.005679807625710964
1690382672.2621908,18,0.005592744331806898
1690382688.135072,19,0.00553758954629302
1690382703.0025666,20,0.005485179368406534
1690382718.1889331,21,0.005430050194263458
1690382732.454957,22,0.005392180755734444
1690382749.3128467,23,0.005353662185370922
1690382764.4017816,24,0.005327364429831505
1690382777.5236137,25,0.005297454074025154
1690382790.5342333,26,0.005275891162455082
1690382805.370908,27,0.005257448647171259
1690382816.5983193,28,0.005241441540420055
1690382826.6507628,29,0.005226093344390392
1690382837.2165418,30,0.005212153308093548
