Wall time,Step,Value
1690025560.7653801,1,0.023156434297561646
1690025599.1389592,2,0.01813938282430172
1690025639.7586813,3,0.014280623756349087
1690025679.603488,4,0.01222983468323946
1690025717.735925,5,0.010862626135349274
1690025757.2466443,6,0.00969088077545166
1690025799.6150968,7,0.00894920714199543
1690025837.678905,8,0.008175170980393887
1690025878.84595,9,0.007681964430958033
1690025919.5738528,10,0.00717038381844759
1690025959.7431817,11,0.006837242282927036
1690025996.6476638,12,0.006595910061150789
1690026034.5620704,13,0.006327612325549126
1690026071.974383,14,0.006111194845288992
1690026109.5044935,15,0.005946143995970488
1690026144.4768405,16,0.005813409574329853
1690026180.9592357,17,0.005689198616892099
1690026219.142391,18,0.005587967112660408
1690026258.0086443,19,0.0055012390948832035
1690026297.2614796,20,0.005427709314972162
1690026334.794596,21,0.005372105166316032
1690026373.7144966,22,0.005320212338119745
1690026408.9486697,23,0.005273208487778902
1690026442.0522106,24,0.005233540199697018
1690026474.7208316,25,0.005199845414608717
1690026507.8541768,26,0.005173451267182827
1690026536.088549,27,0.005149116273969412
1690026562.694893,28,0.005129790864884853
1690026590.1644704,29,0.005112514831125736
1690026617.1644552,30,0.005095825530588627
