Wall time,Step,Value
1692119124.604975,1,0.03001960553228855
1692119128.5551426,2,0.022944150492548943
1692119131.3851945,3,0.019853904843330383
1692119135.4081397,4,0.018323255702853203
1692119139.8968973,5,0.017070390284061432
1692119145.0363646,6,0.016100075095891953
1692119151.2876403,7,0.015274768695235252
1692119155.6657531,8,0.014593720436096191
1692119159.7661715,9,0.013974115252494812
1692119166.17975,10,0.013453828170895576
1692119173.8888254,11,0.013006961904466152
1692119181.2042415,12,0.012611523270606995
1692119186.8813994,13,0.012268968857824802
1692119194.5750544,14,0.011957580223679543
1692119201.1054265,15,0.011676144786179066
1692119207.5411382,16,0.011434802785515785
1692119214.3342292,17,0.011212293058633804
1692119220.8332744,18,0.011024139821529388
1692119227.0307553,19,0.010821603238582611
1692119232.3729002,20,0.010668563656508923
1692119238.110265,21,0.010513128712773323
1692119244.7322278,22,0.01037934422492981
1692119250.9406948,23,0.010244259610772133
1692119259.9451847,24,0.010139157995581627
1692119268.5494013,25,0.010022951290011406
1692119276.3532052,26,0.0099253598600626
1692119284.1918316,27,0.009826280176639557
1692119292.643673,28,0.009735465981066227
1692119300.756813,29,0.009661754593253136
1692119305.958685,30,0.009586310014128685
1692119309.681327,31,0.009508907794952393
1692119316.3003807,32,0.009435775689780712
1692119322.8116837,33,0.00937191117554903
1692119328.3741465,34,0.00930394884198904
1692119335.3558311,35,0.009248301386833191
1692119342.2670794,36,0.009195946156978607
1692119348.6666486,37,0.009136623702943325
1692119353.7820036,38,0.009086959064006805
1692119361.3413262,39,0.009037110023200512
1692119367.6488695,40,0.008987617678940296
1692119372.833381,41,0.008942321874201298
1692119379.6689622,42,0.00890116672962904
1692119386.9178495,43,0.00885794498026371
1692119392.0838356,44,0.008819863200187683
1692119397.887102,45,0.008790929801762104
1692119403.644436,46,0.008754491806030273
1692119410.6643827,47,0.00873904675245285
1692119416.3264778,48,0.008698079735040665
1692119423.208819,49,0.008697353303432465
1692119429.3516064,50,0.008642420172691345
1692119436.0202715,51,0.00860084779560566
1692119443.1377609,52,0.008563177660107613
1692119449.9831204,53,0.008527967147529125
1692119457.3059988,54,0.008499563671648502
1692119464.431512,55,0.008474142290651798
1692119472.0123863,56,0.008444273844361305
1692119478.7207105,57,0.008418935351073742
1692119486.412252,58,0.008395610377192497
1692119493.2369766,59,0.008366584777832031
1692119499.819653,60,0.008344373665750027
1692119507.2456884,61,0.008323533460497856
1692119514.2233481,62,0.008298205211758614
1692119520.9442155,63,0.008276847191154957
1692119529.0764806,64,0.008256994187831879
1692119535.6337366,65,0.008235719054937363
1692119542.140959,66,0.008220521733164787
1692119549.764939,67,0.00820352416485548
1692119554.8523822,68,0.00818547885864973
1692119560.046296,69,0.008168015629053116
1692119564.8683095,70,0.00815329235047102
1692119571.740372,71,0.008139032870531082
1692119576.806428,72,0.008123842068016529
1692119581.962437,73,0.008111231029033661
1692119589.050838,74,0.008098691701889038
1692119596.071519,75,0.008087178692221642
1692119602.5140147,76,0.008074797689914703
1692119609.430273,77,0.008063645102083683
1692119615.9856148,78,0.008054888807237148
1692119622.591138,79,0.008042899891734123
1692119630.42568,80,0.008032787591218948
1692119637.7101543,81,0.008023371919989586
1692119644.7197535,82,0.008014099672436714
1692119651.3737888,83,0.008006472140550613
1692119656.675752,84,0.007997809909284115
1692119663.421946,85,0.007989342324435711
1692119670.8436472,86,0.007981706410646439
1692119677.9532993,87,0.007975894026458263
1692119685.0347915,88,0.00796809047460556
1692119691.176595,89,0.007961173541843891
1692119697.5792294,90,0.007955378852784634
1692119702.7453074,91,0.007948914542794228
1692119706.0657814,92,0.007942906580865383
1692119712.8482683,93,0.00793763529509306
1692119719.7650595,94,0.007931571453809738
1692119725.8151245,95,0.007925992831587791
1692119730.5960815,96,0.00792117603123188
1692119736.1440055,97,0.007915176451206207
1692119742.5339406,98,0.007909968495368958
1692119748.949629,99,0.007905552163720131
1692119755.323674,100,0.007900168187916279
